Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-09-22,"Ernest Stemmingway",5.11a,,https://www.mountainproject.com/route/114028771/ernest-stemmingway,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",3.0,2,Lead,Onsight,Sport,,80,4600
2021-09-22,"Death of Yuppies",5.10b/c,,https://www.mountainproject.com/route/114195083/death-of-yuppies,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.6,2,Lead,Redpoint,Sport,5.10,60,3100
2021-09-22,"Molotov Cockfight",5.9,,https://www.mountainproject.com/route/114195097/molotov-cockfight,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.1,2,Lead,Redpoint,Sport,5.9,,2400
2021-09-22,"Zika Virus",5.6,,https://www.mountainproject.com/route/114038437/zika-virus,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.4,1,Lead,Onsight,Sport,5.6,100,1600
2021-09-12,"Wrinkles in Time",5.9-,"Just p1",https://www.mountainproject.com/route/105748505/wrinkles-in-time,1,"Colorado > Boulder > Upper Dream Canyon > Dream Dome",3.2,2,Lead,Onsight,Trad,,,2300
2021-09-12,"Chocolate Nut Factory",5.9-,,https://www.mountainproject.com/route/107750840/chocolate-nut-factory,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",2.0,1,Lead,Onsight,"Trad, Sport",,50,2300
2021-09-12,Leviathan,5.11d,"Just easy first pitch",https://www.mountainproject.com/route/105748523/leviathan,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",2.9,-1,Lead,Onsight,Sport,,85,5500
2021-09-12,"Sargasso Sea",5.12a," Clean tr except for 5 feet, and I still have no clue how to do those 5 feet lol",https://www.mountainproject.com/route/105748529/sargasso-sea,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",3.5,2,TR,,Sport,,,6600
2021-09-12,"Sargasso Sea",5.12a,"Up to crux, could not do it.",https://www.mountainproject.com/route/105748529/sargasso-sea,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",3.5,2,Lead,Fell/Hung,Sport,,,6600
2021-09-12,"The Deep",5.11c,"2 falls. Did harder variation, didn’t see good jug, not bad with beta",https://www.mountainproject.com/route/105748520/the-deep,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",2.7,1,TR,,Sport,,,5200
2021-09-12,Encore,5.11b,"Tronsight. Too diagonal to clean on lower, so I just tr’ed",https://www.mountainproject.com/route/113163563/encore,1,"Colorado > Boulder > Upper Dream Canyon > Oceanic Wall",2.5,2,TR,,Sport,,,4900
2021-09-11,"Waiting for the Sun",5.12a,"2 falls at crux",https://www.mountainproject.com/route/117406623/waiting-for-the-sun,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Dungeon",2.8,2,Lead,Fell/Hung,Sport,,60,6600
2021-09-06,"Meditation Traverse",V3,,https://www.mountainproject.com/route/105751237/meditation-traverse,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Meditation Boulder",2.8,3,Flash,,Boulder,,,20300
2021-09-06,"Gastoned (Roof Variation)",V2,,https://www.mountainproject.com/route/110327139/gastoned-roof-variation,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Meditation Boulder",2.4,2,Flash,,Boulder,,12,20200
2021-09-06,Slabster,V-easy,,https://www.mountainproject.com/route/106073777/slabster,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Central Ridgeline, including Ship's Prow",1.5,1,Flash,,Boulder,,20,20000
2021-09-06,"Ship's Prow",V0+,,https://www.mountainproject.com/route/105751222/ships-prow,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Central Ridgeline, including Ship's Prow",2.5,2,Flash,,Boulder,,,20010
2021-09-06,"Finger Ripper",V3,"5x attempts ",https://www.mountainproject.com/route/105751228/finger-ripper,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Central Ridgeline, including Ship's Prow",2.6,2,,,Boulder,,,20300
2021-09-06,"Eliminator North Slab Center","V1 R",,https://www.mountainproject.com/route/105755374/eliminator-north-slab-center,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Eliminator Boulder",2.1,1,Flash,,Boulder,,,20100
2021-09-06,"Left Crack (a.k.a. Biercrack)",V0,,https://www.mountainproject.com/route/107100160/left-crack-aka-biercrack,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > Eliminator Boulder",1.8,1,Flash,,Boulder,,20,20008
2021-09-06,"Knob Boy Arete",V1+,,https://www.mountainproject.com/route/106100187/knob-boy-arete,1,"Colorado > Fort Collins > Horsetooth Reservoir > Rotary Park > South Ridgeline, including Cat's Eye Face & Bolt Wall",2.2,2,Flash,,Boulder,V1+,40,20110
2021-08-19,"Closed For Lunch",5.9,,https://www.mountainproject.com/route/108439727/closed-for-lunch,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.7,2,TR,,Sport,,60,2400
2021-08-19,"Closed For Lunch",5.9,,https://www.mountainproject.com/route/108439727/closed-for-lunch,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.7,2,Lead,Onsight,Sport,,60,2400
2021-08-19,"Push To Open",5.10a,,https://www.mountainproject.com/route/108284980/push-to-open,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.9,3,TR,,Sport,,60,2600
2021-08-19,"Push To Open",5.10a,,https://www.mountainproject.com/route/108284980/push-to-open,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.9,3,Lead,Onsight,Sport,,60,2600
2021-08-19,"Price Check",5.8,,https://www.mountainproject.com/route/108286379/price-check,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.3,2,Lead,Onsight,Sport,,60,2100
2021-08-19,Bushmaster,5.7+,,https://www.mountainproject.com/route/108286389/bushmaster,1,"California > Lake Tahoe > I-80 Corridor > Bowman/Emeralds > The Emeralds > The Benches > The Dollar Store",2.4,1,Lead,Onsight,Sport,,60,1900
2021-08-19,"Split Decision",V2,,https://www.mountainproject.com/route/114557338/split-decision,1,"California > Lake Tahoe > I-80 Corridor > Donner/Truckee Bouldering > Donner Memorial State Park > Split Rock Area > Split Rock West",3.4,3,Send,,Boulder,V2,,20200
2021-08-19,Unknown,V1,,https://www.mountainproject.com/route/121090295/unknown,1,"California > Lake Tahoe > I-80 Corridor > Donner/Truckee Bouldering > Donner Memorial State Park > Split Rock Area > Split Rock West",3.7,4,Flash,,Boulder,V1,,20100
2021-08-19,"Split Decision",V2,,https://www.mountainproject.com/route/114557338/split-decision,1,"California > Lake Tahoe > I-80 Corridor > Donner/Truckee Bouldering > Donner Memorial State Park > Split Rock Area > Split Rock West",3.4,3,Send,,Boulder,V2,,20200
2021-08-13,"Made In Japan",5.11a,,https://www.mountainproject.com/route/105735761/made-in-japan,1,"California > Lake Tahoe > I-80 Corridor > Donner Summit > Space Wall",3.8,4,Lead,Fell/Hung,Sport,,90,4600
2021-08-13,"Neanderthal Dudes",5.11d,,https://www.mountainproject.com/route/105736396/neanderthal-dudes,1,"California > Lake Tahoe > I-80 Corridor > Donner Summit > Space Wall",3.8,4,Lead,Fell/Hung,Sport,,70,5500
2021-08-13,"Made In Japan",5.11a,,https://www.mountainproject.com/route/105735761/made-in-japan,1,"California > Lake Tahoe > I-80 Corridor > Donner Summit > Space Wall",3.8,4,Lead,Redpoint,Sport,,90,4600
2021-08-12,Devaluation,5.7+,"Personal least favorite climb of 2021 so far",https://www.mountainproject.com/route/106820151/devaluation,1,"California > Lake Tahoe > I-80 Corridor > Donner Summit > Snowshed Wall > North Face > 1. North Face Main",2.6,1,Lead,Onsight,Trad,5.7+,80,1900
2021-08-10,"Corrugation Corner",5.7,"Last day of honeymoon, with Ashley ",https://www.mountainproject.com/route/105872293/corrugation-corner,3,"California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > Main Wall",3.9,4,Lead,Onsight,Trad,5.7,300,1800
2021-08-03,"Red Dihedral (aka ""Yggdrasil"")",5.10,"Fell on crux on lead. Bonked from 5 alpine routes in 10 days + day at index. Nice route, glad to get on top of Hulk. Bachelor party",https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,12,"California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk",3.5,3,Lead,Fell/Hung,"Trad, Alpine",5.10+,1500,3000
2021-08-02,"Positive Vibrations",5.11a,"Just first 5. Stuck behind 2 slow parties and had to rappel.
Onsight to this point. Most incredible climbing I’ve ever experienced. Cannot wait to finish the rest ",https://www.mountainproject.com/route/105860676/positive-vibrations,5,"California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk",4.0,4,Lead,Onsight,"Trad, Alpine",,1200,4600
2021-07-28,"North Ridge",5.9,"Did the Direct/full thing",https://www.mountainproject.com/route/106050599/north-ridge,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Stuart-Enchantments > Mt Stuart",3.9,4,Lead,Onsight,"Trad, Alpine",,1200,2400
2021-07-28,"Direct North Ridge",5.9+,,https://www.mountainproject.com/route/106245725/direct-north-ridge,20,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Stuart-Enchantments > Mt Stuart",3.9,4,Lead,Onsight,"Trad, Alpine",5.9+,2800,2500
2021-07-26,Zoom,5.10d,,https://www.mountainproject.com/route/106054444/zoom,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,4,Lead,Redpoint,Trad,5.10d,80,3500
2021-07-25,"Ragged Edge",5.7,,https://www.mountainproject.com/route/111130499/ragged-edge,6,"Washington > Northwest Region > Darrington and Mountain Loop Hwy > Glacier Peak Wilderness > Vesper Peak",3.3,2,Lead,Onsight,"Trad, Alpine",5.7,,1800
2021-07-24,"Mile High Club",5.10a,,https://www.mountainproject.com/route/112553808/mile-high-club,7,"Washington > Northwest Region > Darrington and Mountain Loop Hwy > Glacier Peak Wilderness > Morning Star Peak",3.5,3,Lead,Onsight,"Sport, Alpine",5.10a,700,2600
2021-07-22,"Breadline Variation",V2,,https://www.mountainproject.com/route/112798877/breadline-variation,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > The Real Thing Boulder",2.6,2,Lead,Flash,Boulder,,15,20200
2021-07-22,Breadline,V0,,https://www.mountainproject.com/route/108184552/breadline,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > The Real Thing Boulder",2.8,2,Lead,Redpoint,Boulder,,10,20008
2021-07-22,Breadline,V0,,https://www.mountainproject.com/route/108184552/breadline,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > The Real Thing Boulder",2.8,2,Lead,Flash,Boulder,,10,20008
2021-07-22,Concavity,V0,,https://www.mountainproject.com/route/108184560/concavity,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > The Real Thing Boulder",1.8,-1,Lead,Flash,Boulder,,,20008
2021-07-22,Scarecrow,V1+,,https://www.mountainproject.com/route/108184611/scarecrow,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > Scarecrow Boulder",2.0,2,Lead,Redpoint,Boulder,,10,20110
2021-07-22,Scarecrow,V1+,,https://www.mountainproject.com/route/108184611/scarecrow,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > Scarecrow Boulder",2.0,2,Lead,Redpoint,Boulder,,10,20110
2021-07-22,Scarecrow,V1+,,https://www.mountainproject.com/route/108184611/scarecrow,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > Scarecrow Boulder",2.0,2,Lead,Flash,Boulder,,10,20110
2021-07-21,"Mourning Star",5.8,,https://www.mountainproject.com/route/107690583/mourning-star,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.4,2,Lead,Redpoint,Trad,5.8,,2100
2021-07-21,Zoom,5.10d,,https://www.mountainproject.com/route/106054444/zoom,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,4,TR,,Trad,5.10d,80,3500
2021-07-21,"Climax Control",5.11,"After rp’ing hanging draws and letting Ashley tr part of it",https://www.mountainproject.com/route/105805759/climax-control,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.5,3,TR,,Sport,5.11c,70,5000
2021-07-21,"Climax Control",5.11,,https://www.mountainproject.com/route/105805759/climax-control,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.5,3,Lead,Redpoint,Sport,5.11c,70,5000
2021-07-19,"Senior Citizens in Space",5.7+,,https://www.mountainproject.com/route/106057429/senior-citizens-in-space,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.7,4,Lead,Redpoint,"Trad, TR",5.7+,100,1900
2021-07-19,"Wild Turkey",5.7,"Ashley accidentally pulled the rope haha",https://www.mountainproject.com/route/111859955/wild-turkey,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.1,3,Lead,Pinkpoint,"Trad, TR",5.7,100,1800
2021-07-19,"Wild Turkey",5.7,,https://www.mountainproject.com/route/111859955/wild-turkey,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Private Idaho",3.1,3,Lead,Redpoint,"Trad, TR",5.7,100,1800
2021-07-19,"Hag Crack",5.6,,https://www.mountainproject.com/route/109395698/hag-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lookout Point Area > Hag Crag",2.4,1,Lead,Redpoint,"Trad, TR",5.6,80,1600
2021-07-17,"Climax Control",5.11,"3x, 3 falls, all at or right before mantle :(",https://www.mountainproject.com/route/105805759/climax-control,3,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.5,3,Lead,Fell/Hung,Sport,5.11c,70,5000
2021-07-15,"Index Archeology",5.8+,,https://www.mountainproject.com/route/117065066/index-archeology,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.3,1,Lead,Redpoint,Trad,5.8+,60,2200
2021-07-15,"Smilodon Fatalis",5.8+,,https://www.mountainproject.com/route/119198566/smilodon-fatalis,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",3.0,3,Lead,Redpoint,Sport,5.8+,70,2200
2021-07-13,"Mourning Star",5.8,,https://www.mountainproject.com/route/107690583/mourning-star,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.4,2,Lead,Redpoint,Trad,5.8,,2100
2021-07-13,"Frank Presley",5.11a,,https://www.mountainproject.com/route/105808027/frank-presley,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.6,2,Lead,Redpoint,Sport,5.11a,90,4600
2021-07-13,"Cunning Stunt",5.10c/d,,https://www.mountainproject.com/route/105800865/cunning-stunt,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.6,3,Lead,Redpoint,Sport,5.10c/d,80,3400
2021-07-13,"Great Northern Slab",5.7,"First 2",https://www.mountainproject.com/route/105790657/great-northern-slab,2,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab",2.9,2,Lead,Redpoint,Trad,5.7,250,1800
2021-07-13,"Princely Ambitions",5.9,,https://www.mountainproject.com/route/105790710/princely-ambitions,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (C) Main Wall, left side",3.7,4,TR,,Trad,5.9,,2400
2021-07-10,"Mourning Star",5.8,,https://www.mountainproject.com/route/107690583/mourning-star,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",2.4,2,Lead,Onsight,Trad,5.8,,2100
2021-07-10,Zoom,5.10d,"2 clean tr’s to check gear in seam cuz im cowardly",https://www.mountainproject.com/route/106054444/zoom,2,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country",3.7,4,TR,,Trad,5.10d,80,3500
2021-07-09,"Behind the Tombstone",5.9+,"Second Lap/Cleaning
",https://www.mountainproject.com/route/117064979/behind-the-tombstone,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.6,2,TR,,Sport,5.9+,50,2500
2021-07-09,"Behind the Tombstone",5.9+,,https://www.mountainproject.com/route/117064979/behind-the-tombstone,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.6,2,Lead,Onsight,Sport,5.9+,50,2500
2021-07-09,Argentinosaurus,5.10c,,https://www.mountainproject.com/route/119443173/argentinosaurus,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",3.7,4,Lead,Onsight,Sport,5.10c,125,3200
2021-07-08,"Index Archeology",5.8+,,https://www.mountainproject.com/route/117065066/index-archeology,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.3,1,Lead,Onsight,Trad,5.8+,60,2200
2021-07-08,"Flying Salamanders (Short)",5.7," Cleaning",https://www.mountainproject.com/route/117824423/flying-salamanders-short,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.7,2,TR,,Sport,5.7,55,1800
2021-07-08,"Flying Salamanders (Short)",5.7,,https://www.mountainproject.com/route/117824423/flying-salamanders-short,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.7,2,Lead,Onsight,Sport,5.7,55,1800
2021-07-08,"Smilodon Fatalis",5.8+,"Onsighted, then put it up again for Ashley, then cleaned it on lead",https://www.mountainproject.com/route/119198566/smilodon-fatalis,2,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",3.0,3,Lead,Redpoint,Sport,5.8+,70,2200
2021-07-08,"Smilodon Fatalis",5.8+,,https://www.mountainproject.com/route/119198566/smilodon-fatalis,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",3.0,3,Lead,Onsight,Sport,5.8+,70,2200
2021-07-07,Unnamed,V3,,https://www.mountainproject.com/route/117331168/unnamed,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > ** Bouldering at Index > River Boulders > Hittin’ The Rail Boulder",2.3,1,Lead,Flash,Boulder,,,20300
2021-07-07,Unnamed,V1,2x,https://www.mountainproject.com/route/117331152/unnamed,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > ** Bouldering at Index > River Boulders > Hittin’ The Rail Boulder",1.9,1,Lead,Flash,Boulder,V1,,20100
2021-07-07,Chinook,V3,"2x laps",https://www.mountainproject.com/route/114425314/chinook,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > ** Bouldering at Index > River Boulders > Leggo my Ego Boulder",2.1,1,Lead,Flash,Boulder,V3,12,20300
2021-07-07,"Leggo Arete",V2-,"4x laps",https://www.mountainproject.com/route/109177010/leggo-arete,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > ** Bouldering at Index > River Boulders > Leggo my Ego Boulder",2.7,2,Lead,Flash,Boulder,V2-,,20170
2021-07-02,"Even Steven 5.8 Start",5.8,"Unsticking a stuck rope",https://www.mountainproject.com/route/112118164/even-steven-58-start,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > West Side > (b) Toxic - Tang Area",2.5,2,Lead,Onsight,Trad,5.8,25,2100
2021-07-02,"Toxic Shock",5.9,,https://www.mountainproject.com/route/105791086/toxic-shock,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > West Side > (b) Toxic - Tang Area",3.7,3,TR,,Trad,5.9,90,2400
2021-06-23,Disturbance,5.11d,"1 fall at crux. 1 take at last bolt",https://www.mountainproject.com/route/106420023/disturbance,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Beauty Mountain > 4) Cave",3.9,4,Lead,Fell/Hung,Sport,5.11d,70,5500
2021-06-19,"The Good Book",5.10a,,https://www.mountainproject.com/route/106875873/the-good-book,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.5,1,Lead,Onsight,Sport,5.10a,60,2600
2021-06-19,"Shady Lady",5.7,,https://www.mountainproject.com/route/106138616/shady-lady,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.6,2,Lead,Onsight,Sport,5.6,60,1800
2021-06-19,"Decameron, The",5.10b,,https://www.mountainproject.com/route/106184767/decameron-the,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.6,3,Lead,Onsight,Sport,5.10b,90,2900
2021-06-19,"Mrs. Field's Follies",5.8,,https://www.mountainproject.com/route/106138609/mrs-fields-follies,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.5,4,Lead,Onsight,Sport,5.8,95,2100
2021-06-19,"Geisha Girl",5.8,,https://www.mountainproject.com/route/106138127/geisha-girl,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.1,3,Lead,Onsight,Sport,5.8,95,2100
2021-06-18,Legacy,5.11a,"Very, very good. Post herniated disc",https://www.mountainproject.com/route/106282216/legacy,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > J) Snake Buttress",3.9,4,Lead,Redpoint,Sport,5.11a,90,4600
2021-06-17,Legacy,5.11a,,https://www.mountainproject.com/route/106282216/legacy,2,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > J) Snake Buttress",3.9,4,Lead,Fell/Hung,Sport,5.11a,90,4600
2021-06-15,"Fool Effect",5.9,,https://www.mountainproject.com/route/106046063/fool-effect,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",3.3,3,Lead,Onsight,Sport,5.9,120,2400
2021-06-15,"The Upheaval",5.9,,https://www.mountainproject.com/route/105963143/the-upheaval,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",3.0,3,Lead,Onsight,Sport,5.9,85,2400
2021-06-15,"With a Little Help from My Friends",5.10a,,https://www.mountainproject.com/route/106046077/with-a-little-help-from-my-friends,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",2.7,2,Lead,Onsight,Sport,5.10a,80,2600
2021-06-15,Totally-Clipse,5.8,,https://www.mountainproject.com/route/105963388/totally-clipse,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > E) Kaymoor Slabs",2.3,2,TR,,Sport,5.8,75,2100
2021-06-08,"Bullet the New Sky",5.12a/b,"Beta burn, thanks for the patience haigh haha",https://www.mountainproject.com/route/106421298/bullet-the-new-sky,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > J) Snake Buttress",3.8,4,Lead,Fell/Hung,Sport,5.12a,80,6800
2021-06-06,"The Rico Suave Arete aka Rico Suave",5.10a,,https://www.mountainproject.com/route/105963848/the-rico-suave-arete-aka-rico-suave,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress",3.5,3,TR,,Sport,5.10a,70,2600
2021-06-06,"The Rico Suave Arete aka Rico Suave",5.10a,,https://www.mountainproject.com/route/105963848/the-rico-suave-arete-aka-rico-suave,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 3. Rico Suave Buttress",3.5,3,Lead,Onsight,Sport,5.10a,70,2600
2021-06-06,"Scenic Adult",5.11c,,https://www.mountainproject.com/route/106461197/scenic-adult,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 7. Seven Eleven Wall",3.8,4,Lead,Fell/Hung,Sport,5.11c,95,5200
2021-06-06,Springer,5.10b,,https://www.mountainproject.com/route/105966922/springer,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.6,2,TR,,Sport,5.10b,75,2900
2021-06-05,"Under the Milky Way",5.11d,"Great! ",https://www.mountainproject.com/route/105918478/under-the-milky-way,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > The Long Wall",3.9,4,Lead,Fell/Hung,Sport,,70,5500
2021-06-05,"Hippie Dreams",5.7,,https://www.mountainproject.com/route/105992273/hippie-dreams,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",3.0,2,Lead,Onsight,Sport,5.7,75,1800
2021-06-05,"Sniff the Drill",5.8,,https://www.mountainproject.com/route/106139168/sniff-the-drill,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Narcissus Cave",2.4,2,Lead,Flash,Sport,5.8,45,2100
2021-06-05,"The Hell With That",5.9,,https://www.mountainproject.com/route/106942184/the-hell-with-that,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.9,2,Lead,Redpoint,Trad,,,2400
2021-06-04,Aesthetica,5.11c,,https://www.mountainproject.com/route/106259865/aesthetica,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > M) Fantasy Area",3.9,4,Lead,Redpoint,Sport,5.11c,80,5200
2021-06-04,Aesthetica,5.11c,,https://www.mountainproject.com/route/106259865/aesthetica,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > M) Fantasy Area",3.9,4,Lead,Fell/Hung,Sport,5.11c,80,5200
2021-05-31,Aesthetica,5.11c,,https://www.mountainproject.com/route/106259865/aesthetica,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > M) Fantasy Area",3.9,4,Lead,Fell/Hung,Sport,5.11c,80,5200
2021-05-31,Fantasy,5.8,,https://www.mountainproject.com/route/106155521/fantasy,2,"West Virginia > The New River Gorge Region > New River Gorge Proper > Endless Wall > M) Fantasy Area",3.6,3,Lead,Onsight,Trad,5.8,120,2100
2021-05-30,"She Got the Bosch, I Got Drilled",5.10a,,https://www.mountainproject.com/route/106002567/she-got-the-bosch-i-got-drilled,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",3.2,3,Lead,Onsight,Sport,5.10a,90,2600
2021-05-30,"Strong Arming the Little Guy",5.10b/c,Whoops,https://www.mountainproject.com/route/106156848/strong-arming-the-little-guy,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.8,2,Lead,Fell/Hung,Sport,,70,3100
